unikey3,性別,年齡,縣市,OB等級,星座,會員年資_天數,是否獨居,是否為寵愛自己名單,高健康意識,高美麗意識,健檢標籤,美容標籤,保健標籤,有無養寵物,全通路歷史累積消費金額,全通路歷史累積消費件數,全通路近三年累積消費金額,全通路近三年累積消費件數,全通路近一年累積消費金額,全通路近一年累積消費件數,全通路近一年保健消費金額,全通路近一年保健消費件數,全通路近一年美容消費金額,全通路近一年美容消費件數,ob歷史累積消費金額,ob歷史累積消費件數,OB近三年累積消費金額,OB近三年累積消費件數,OB近一年累積消費金額,OB近一年累積消費件數,OB近一年保健消費金額,OB近一年保健消費件數,OB近一年美容消費金額,OB近一年美容消費件數,三年內有高單一次付清,三年內買過黃金鑽石,十年地址不變,商務菁英,房產投資客,打高爾夫,有富等信用卡,有高價保單,科學園區3公里內,買過大額禮券,買過收藏品,退休保健族,重金珠寶客,關注理財,高價地段,高社經地位職業,persona,rr
11799856,女,76.0,新北市板橋區,D,天秤座,5119,否,否,否,是,否,是,是,否,464283.80956,115,159320.00003,39,4734.28572,3,0.0,0,2647.61905,1,411249.5238300001,83,147236.19050000003,28,3408.57143,2,0.0,0,2647.61905,1,否,否,是,否,否,否,0,否,否,是,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶有一位先生，先生有服用降血脂藥物，但不願意換穿新褲子。
    2) 客戶有一位女兒，女兒曾送她化妝品作為母親節禮物，並常幫她購買化妝水和保養品。
    3) 客戶提到家中有大哥，且大哥有在服用蚓激酶。
    4) 客戶參加過孫子的運動會。
    5) 客戶的姐姐曾打電話詢問是否收到干貝醬。

2. 健康狀況
    1) 客戶有高血壓、高血糖（空腹血糖約7點多）、糖尿病（有胰島素阻抗問題）及高膽固醇問題，並服用降血壓藥、降血脂藥及血糖藥。
    2) 客戶腎絲球過濾率維持在50到75之間，腎臟指數有進步，服用顧腎臟的西藥。
    3) 客戶有乾眼症、白內障、腰痠背痛、手腳冰冷、頭皮敏感、胃不好、睡眠問題，並曾有痛風經歷。
    4) 客戶表示自己對藥物和保健品成分敏感，曾因更換血糖藥物或服用某些保健品感到不適。
    5) 客戶有時感到疲倦、舌苔增厚、胃不適，並提到晚上嘴巴不舒服，舌頭偏紅，懷疑火氣大。
    6) 客戶表示自己有心理壓力，影響購買決策。

3. 職業背景
    1) 客戶未提及具體職業背景，但表示對不動產投資有興趣。
    2) 客戶曾參加直播活動，對直播通知不太關注。

4. 健康食品使用心得
    1) 客戶目前服用降血脂藥、血糖藥、蚓激酶、綠蜂膠、活泉產品、亞麻籽油、降血壓藥及神經修復和睡眠改善的保健食品。
    2) 客戶曾購買黑木耳露，偏好南莊品牌紅棗口味，但也提到紅棗口味有刺刺的感覺，近期訂購了兩箱原味黑木耳露。
    3) 客戶曾購買葉黃素、氨基酸、幹細胞產品、益生菌、紅西產品等，部分產品因數量多或不適應未使用完。
    4) 客戶表示吃太多保健品會導致抽筋，對保健品反應敏感，若不適會要求退款。
    5) 客戶提到早晚服用賦活膠囊，並表示其存量充足。
    6) 客戶表示每天喝很多水，家中主要使用過濾器煮水飲用。

5. 禁忌
    1) 客戶不吃牛肉、葷食，並有全素飲食習慣，不能吃混合食品。
    2) 客戶不吃葡萄柚，因可能影響藥物效果。
    3) 客戶晚上不吃飯，並有不吃澱粉的飲食習慣。",1
11806282,女,58.0,新北市中和區,C,射手座,5115,否,是,是,否,是,是,是,否,399889.52382,66,308799.04762,23,56230.47619,8,53859.04762,6,2371.42857,1,319724.76191,22,301876.19048000005,18,53859.04762,6,53859.04762,6,0.0,0,是,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶有一位女兒，女兒住在蘇州，從事經紀公司工作，接觸一些名人，並且是單親媽媽，獨自撫養一個小孩，生活開銷較大。
    2) 客戶的女兒負責處理支付事宜，經常使用信用卡，並可能使用客戶的會員帳號購買產品。
    3) 客戶有兩個小孩，兒子大部分時間住在家裡，寒暑假時會回來見面。
    4) 客戶的母親需要照顧，年齡七十多歲，曾做過牙套。
    5) 客戶的父親已去世，生前有喝酒的習慣。
    6) 客戶的侄女在大陸從事網購銷售和直播工作，計劃回台灣工作以照顧家人。
    7) 客戶的孫子很聰明，有自己的想法。

2. 健康狀況
    1) 客戶有糖尿病，血糖控制不穩定，曾使用胰島素和血糖藥，糖化血色素從十點多降到八點幾，空腹血糖值在80到140之間。
    2) 客戶有高血壓，需服用血壓藥，並避免油脂和高鈉食物。
    3) 客戶有腎功能受損，出現蛋白尿和水腫，需控制飲食，避免深綠色蔬菜和一次性大量飲水。
    4) 客戶有泌尿系統問題，尿頻，擔心腎臟健康。
    5) 客戶有血糖基因體質，父母也有相關問題，並曾因血糖高引發蜂窩性組織炎。
    6) 客戶的視力在發病前不佳，現在有所改善，並且體重控制有成效。
    7) 客戶有腸胃問題，某些食物會導致脹氣，需注意消化。
    8) 客戶有三高問題，每三個月進行驗血檢查，每三到六年進行全面健康檢查。

3. 職業背景
    1) 客戶曾是工程師，因健康問題無法繼續工作。
    2) 客戶目前忙於兩地奔波，並學習教日本藝人中文。

4. 健康食品使用心得
    1) 客戶使用再生安瓶，感覺精神變好，皮膚不乾燥，氣色改善，關節痠痛減輕，修復力快，對摔倒後恢復有幫助。
    2) 客戶使用氨基酸產品，感覺體力和健康狀況改善，對腎臟健康有幫助。
    3) 客戶使用小紅瓶產品，認為其有助於血管健康，女兒也使用並感覺有幫助。
    4) 客戶使用含玻尿酸的保健品，對牙齦健康有幫助。
    5) 客戶對產品保存期限、價格和優惠感興趣，對產品效果滿意，認為其有助於記憶力、肝臟和腎臟解毒。
    6) 客戶曾使用粒線體和幹細胞產品，認為有助於傷口修復和提升免疫力。

5. 禁忌
    1) 客戶吃素，避免油煙，儘量少吃含化合物的食物，避免食用可能含有瘋牛病風險的食品。
    2) 客戶不吃鳳梨，因為太甜，並且喜歡吃芒果。
    3) 客戶對直銷商品滿意，不想嘗試其他產品，擔心家中保健品過期。
    4) 客戶不希望先生知道購買的東西，要求不能在假日送達。",1
11876644,男,59.0,新北市板橋區,Z,水瓶座,5070,否,否,否,否,否,否,否,否,115441.90473999998,58,61939.04761,9,57768.57143,5,0.0,0,0.0,0,19503.80952,3,19503.80952,3,16000.0,1,0.0,0,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
11882056,男,68.0,台北市文山區,D+,雙魚座,5066,否,否,是,否,否,否,是,否,175898.09528,105,24495.238089999995,20,8302.85714,6,5475.2381,3,0.0,0,18355.2381,13,6822.857139999999,7,2828.57143,1,2828.57143,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,是,0,否,否,否,"1. 家庭關係
    1) 客戶與妻子共同整理家中物品，計劃丟掉一些衣物和保養品。
    2) 客戶提到目前住在公寓，沒有管理室。

2. 健康狀況
    1) 客戶已滿68歲，並提到自己有糖尿病和三高。
    2) 客戶目前生活正常，會運動並維持健康狀態。
    3) 客戶有在服用處方藥，並定期看中醫。

3. 職業背景
    1) 客戶目前正在交淡水地區的房貸，並提到已購買另一間房子，計劃未來可能會賣掉其中一間。
    2) 客戶提到目前的房子是四年前購買的。

4. 健康食品使用心得
    1) 客戶有保養的習慣，過去購買過益生菌、葉黃素、磷蝦油和眼睛保養品，但因購買過多，目前正在消耗存貨。
    2) 客戶提到最近吃葉黃素的量較少，會先把舊的吃完，並已丟掉一些過期的保健食品。

5. 禁忌
    1) 客戶表示不需要蒲公英品牌的產品，偏好東風品牌。
    2) 客戶表示沒有聽過熊風代謝產品，對此不感興趣。",1
11889239,女,46.0,高雄市岡山區,C,天蠍座,5061,否,否,是,否,是,否,是,否,924506.66656,126,142827.61904999998,21,88897.14285,6,87868.57142,5,0.0,0,857089.52371,83,126343.80951999998,10,87868.57142,5,87868.57142,5,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶家中有三位年滿六十五歲以上的長輩。
    2) 客戶有一位妹妹，曾幫妹妹購買過蚓激酶，並會與妹妹討論是否需要購買商品。
    3) 客戶有一位女兒，曾教她如何使用某些產品。

2. 健康狀況
    1) 客戶表示自己健康，平時注重保養，很少生病，目前不會便秘。
    2) 客戶對減肥產品效果持懷疑態度，曾嘗試中醫埋線減肥但效果不佳，擔心復胖。
    3) 客戶提到家裡比較喜歡消脂的產品。
    4) 客戶對於產品是否有副作用，特別是能否與糖尿病藥物一起使用表示關注。

3. 職業背景
    1) 客戶目前從事化妝品包裝相關工作。
    2) 客戶提到她在公司有繳五盒產品。
    3) 客戶對經營安利產品沒有興趣，只是消費者。

4. 健康食品使用心得
    1) 客戶目前使用安利產品補充營養，並有在吃挺立鈣片，覺得目前的鈣片有補助，不需要額外購買。
    2) 客戶曾購買過褐藻糖膠，因為看過相關資訊；也曾使用過褐藻和蚓激酶作為保健品，但目前不再食用，認為不需要額外補充營養。
    3) 客戶曾購買過龜鹿膠，但覺得使用麻煩，未食用。
    4) 客戶曾購買過苦瓜相關產品，可能是為了健康目的，例如美白或瘦身。
    5) 客戶的朋友從事健康管理，客戶有使用朋友推薦的產品。
    6) 客戶參加過健康管理課程，並由營養師指導如何進行健康管理。

5. 禁忌
    1) 客戶不需要銀保善存產品，對其不感興趣，也不想隨便嘗試。
    2) 客戶不喜歡收到太多不需要的保養品，認為會浪費。
    3) 客戶不喜歡被推銷保養品，也不喜歡接到推銷電話。
    4) 客戶不喜歡蘆薈和月餅，但會自己製作月餅。
    5) 客戶不會想去高雄的旗艦店免費做身體檢查，也不想參加東森的活動。",1
11919872,男,50.0,桃園市桃園區,Z,天秤座,5039,否,否,否,否,否,否,是,否,16610.47619,7,2828.57143,1,2828.57143,1,2828.57143,1,0.0,0,6600.0,2,2828.57143,1,2828.57143,1,2828.57143,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶目前未提及家庭成員，似乎是自己一人生活。

2. 健康狀況
    1) 客戶未提及具體健康問題，但有使用健康食品葉黃素，可能關注眼部健康。

3. 職業背景
    1) 客戶未提及具體職業背景。

4. 健康食品使用心得
    1) 客戶提到每天食用葉黃素，但未明確數量。
    2) 客戶目前是自己一人食用葉黃素。

5. 禁忌
    1) 客戶未提及任何禁忌事項。",1
11939124,男,64.0,宜蘭縣宜蘭市,C,白羊座,5025,否,否,是,否,否,是,是,否,858144.7619399999,223,103744.76193,36,46854.28571999999,11,39988.57143,6,1894.28571,2,709843.8095500001,144,61181.90478,14,44007.61906,9,38084.76191,5,951.42857,1,否,否,是,否,否,否,0,否,否,否,否,否,0,是,否,否,"1. 家庭關係
    1) 客戶提到女兒是上班族，並且有在食用某些保健食品。
    2) 客戶提到女兒已出家。
    3) 客戶提到可能是給她媽媽。

2. 健康狀況
    1) 客戶血糖較高，可能需要控制血糖的產品。
    2) 客戶提到膝關節使用人工材料。
    3) 客戶提到有時候會拉稀。
    4) 客戶提到有時候吃東西吃得很少但還是會胖。
    5) 客戶提到她想要瘦肚子，專員建議代餐可以幫助提高纖維質，改善排便情況，進而達到瘦身效果。

3. 職業背景
    1) 客戶未提及具體職業背景。

4. 健康食品使用心得
    1) 客戶提到曾購買保健品，但未明確數量或具體行為。
    2) 客戶提到食用魚油和蜂雄心產品，但未詳細說明用途或效果。
    3) 客戶提到使用龜鹿膠片和龜鹿膠。
    4) 客戶提到使用回春樂膠囊，並提到膠囊的查詢情況。
    5) 客戶提到之前購買過葉黃素產品，並有退回來的點數。
    6) 客戶提到益氣養神膏，但未明確表示是否曾購買。
    7) 客戶提到高麗蔘和人蔘產品。
    8) 客戶提到葡萄籽油可以用來炸東西，因為它的發煙點比較高。
    9) 客戶提到有關益生菌的信息。
    10) 客戶提到德國的肉毒清理數類肌能液主要功能是清理肌能液。
    11) 客戶提到曾購買晶鑽產品。
    12) 客戶提到東森購物的價格更划算，並提到累積紅利點數。

5. 禁忌
    1) 客戶提到不吃C類保健食品。
    2) 客戶提到不談某些話題。",1
11964221,女,38.0,嘉義市,D+,天秤座,5009,否,否,否,否,否,是,是,否,56295.23808000001,24,37458.09524,8,15999.04762,2,15999.04762,2,0.0,0,34629.52381,6,34629.52381,6,15999.04762,2,15999.04762,2,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
11966950,男,54.0,高雄市鳳山區,D+,金牛座,5007,否,否,否,否,是,是,是,否,328844.76183000003,130,46555.23806000002,37,19346.66665,15,11870.47618,5,951.42857,1,268944.76185,88,41631.42854000001,32,19346.66665,15,11870.47618,5,951.42857,1,否,否,否,否,否,否,0,否,否,否,否,否,0,否,是,否,"1. 家庭關係
    1) 客戶有三個小孩，年齡在二十幾歲，已經大學畢業並開始工作。
    2) 客戶提到家中通常有五到六個人一起吃飯，家裡人口較多。
    3) 客戶的太太因身體不好已經沒有上班，並且正在照顧她的母親。
    4) 客戶的岳母78歲，曾患腎結石和糖尿病，目前已出院。
    5) 客戶提到家中沒有請人幫忙，自己和太太一起照顧家人。

2. 健康狀況
    1) 客戶目前住院，近期出院後需進行檢查，並表示身體狀況有所好轉。
    2) 客戶有胃食道逆流、胃脹氣、胃酸過多、胃息肉、腎結石、心臟病、高血壓、高血脂、心律不整、低血壓、鼻子過敏、腦部不正常放電（導致抽筋和昏倒）、骨頭軟、周圍肌肉無力、抽筋等健康問題。
    3) 客戶曾因摔倒導致右邊肋骨斷裂兩根，住院八天。
    4) 客戶曾心臟動過手術，並有肺積水的病史。
    5) 客戶有過敏體質，不太能吹冷氣，且每天過敏。
    6) 客戶有時候會感到頭暈，血糖偏低，血壓不高，需吃糖果或喝咖啡緩解。
    7) 客戶目前體重約60公斤，身高180公分，飲食量減少，身體較無力。
    8) 客戶有飲食禁忌，不能喝涼的東西，尤其是冬天。

3. 職業背景
    1) 客戶目前沒有工作，經濟狀況不佳，無法負擔高額支出。
    2) 客戶需要在家照顧小孩和行動不便的母親，因此無法找工作。
    3) 家中只有一人有工作，經濟壓力較大。

4. 健康食品使用心得
    1) 客戶曾購買過東森的保健食品、奇異果漢方益生菌、古人蔘攝護腺產品、南瓜籽油、活泉保健食品等，部分已使用完畢。
    2) 客戶目前服用益生菌、南瓜籽油和活泉保健食品，但服用頻率不固定，有時飯後服用益生菌，因胃脹氣不敢多吃。
    3) 客戶提到全家都有在使用某些產品。
    4) 客戶曾購買過醫生推薦的發泡錠，現在還剩一些。

5. 禁忌
    1) 客戶詢問保健品是否可以與西藥一起服用，並提到服用西藥時會與其他藥物隔半小時。
    2) 客戶不喜歡吃會讓人感到噁心的食物或藥物。
    3) 客戶不能喝涼的東西，尤其是冬天。",1
11967172,女,66.0,高雄市小港區,D+,天秤座,5007,否,否,否,否,否,否,是,否,35855.238110000006,28,9360.95239,5,9360.95239,5,6637.14286,2,0.0,0,6637.14286,2,6637.14286,2,6637.14286,2,6637.14286,2,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
12130482,女,57.0,新北市中和區,D+,摩羯座,4923,否,否,否,否,否,否,是,否,12947.61905,7,5757.14286,3,2457.14286,1,2457.14286,1,0.0,0,9548.57143,4,5757.142860000001,3,2457.14286,1,2457.14286,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
12206084,女,72.0,台南市永康區,Z,獅子座,4904,否,否,否,否,否,否,是,否,51560.00003,17,23541.90478,6,12266.66667,1,12266.66667,1,0.0,0,17846.66667,3,13313.33334,2,12266.66667,1,12266.66667,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
12243710,女,53.0,彰化縣大村鄉,D+,摩羯座,4894,否,否,否,是,否,是,是,否,90104.76192,38,21475.23811,5,13932.38096,3,11323.80953,2,2608.57143,1,43380.9524,8,16980.95239,3,11323.80953,2,11323.80953,2,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶目前沒有小孩，因此非常注重自己的身體健康。
    2) 客戶的朋友的女兒住在德國，每年回來兩到三次，會帶回價格較便宜的保健品。
    3) 客戶的表弟每次去日本旅遊時會幫她帶回B群和藥水等日本商品。

2. 健康狀況
    1) 客戶目前52歲，皮膚狀況良好，沒有黑斑，皮膚不容易曬黑，即使曬黑也能用蘆薈修復，並在一兩年內恢復。
    2) 客戶有兩種慢性病，每天服用十幾到二十顆保健品和慢性病藥物。
    3) 客戶晚上睡覺會抽筋，但目前沒有骨頭方面的不舒服。
    4) 客戶平常排便需要在馬桶上花十幾到二十分鐘。
    5) 客戶有定期進行健康檢查，並表示自己非常愛惜身體。

3. 職業背景
    1) 客戶工作繁忙，目前正在工作中。
    2) 客戶平常在台灣很少出去玩，但每年會出國一到兩次，月底計劃去日本旅遊。

4. 健康食品使用心得
    1) 客戶固定服用葉黃素，每天早上吃一顆，一年大約會吃一年的量，目前家中還有三到四個月的存量。
    2) 客戶之前有購買過挺立鈣和葉黃素，主要是為了眼睛和骨頭關節健康，並已從同事的女兒那裡購買了一年份的鈣片，剛開始服用，正在觀察效果。
    3) 客戶曾使用某品牌的益生菌，但未感受到效果，且認為價格偏高。
    4) 客戶有吃其他保健食品，部分是他人贈送的，並提到目前家中有很多保健品庫存，計劃先消化完再考慮購買新的。
    5) 客戶曾購買台酒的青春露，且購買了很多。
    6) 客戶提到她目前找到了一款效果比之前更好的產品，已改吃新的產品。

5. 禁忌
    1) 客戶表示不會一次購買太多產品，會先試用產品再決定是否購買。
    2) 客戶不想再購買保健品，因為家中已有很多保健品，兩年內都吃不完。",1
